id,kennel_id,name,address,city,state,zip_code,county,township,license_number,last_status,last_issued_license_year,last_license_class,details_url,created_at,updated_at
2894,15882,Brookside Pups & Stuff LLC,1801 Union Blvd,,PA,,LEHIGH,City of Allentown,17020,Closed - Voluntarily,2023,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15882,2025-12-18 15:17:15,2025-12-18 15:17:15
2895,10602,Camp Izzy,843 N 20th St,,PA,,LEHIGH,Allentown,11793,Closed - Voluntarily,2020,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10602,2025-12-18 15:17:16,2025-12-18 15:17:16
2896,18199,Canines N Critters,1988 Whitehall Mall,,PA,,LEHIGH,Whitehall,18334,Open,2026,K5: 251-500 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18199,2025-12-18 15:17:17,2025-12-18 15:17:17
2897,1515,Cha-Rish Kennel,6507 Stallion Drive,,PA,,LEHIGH,Heidelberg,02528,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1515,2025-12-18 15:17:17,2025-12-18 15:17:17
2898,8105,Christmas City Veterinary Hospital,1003 W Broad St,,PA,,LEHIGH,,09313,Closed - Voluntarily,2024,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/8105,2025-12-18 15:17:18,2025-12-18 15:17:18
2899,17998,Clover Hill Kennels,4550 Clover Hollow Rd.,,PA,,LEHIGH,Washington,18134,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17998,2025-12-18 15:17:18,2025-12-18 15:17:18
2900,3773,Cold Nose Lodge. LLC,235 West Penn Ave,,PA,,LEHIGH,Alburtis,05088,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3773,2025-12-18 15:17:19,2025-12-18 15:17:19
2901,1522,Colonial Kennels,3127 South Church Street,,PA,,LEHIGH,Whitehall,02535,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1522,2025-12-18 15:17:19,2025-12-18 15:17:19
2902,17821,Cozy Den Pet Sitting,6674 Memorial Road,,PA,,LEHIGH,Lynn,17957,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17821,2025-12-18 15:17:20,2025-12-18 15:17:20
2903,3520,"Craig's Canine Estates, LLC",8057 Kings Highway S,,PA,,LEHIGH,Lower Millford,04841,Closed - Voluntarily,2017,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3520,2025-12-18 15:17:20,2025-12-18 15:17:20
2904,3577,"Doyle's Dog Camp LLC",470 Business Park Lane,,PA,,LEHIGH,Allentown,04898,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3577,2025-12-18 15:17:21,2025-12-18 15:17:21
2905,3932,Hamilton Animal Care,6110 Hamilton Blvd.,,PA,,LEHIGH,Lower Macungie,05236,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3932,2025-12-18 15:17:21,2025-12-18 15:17:21
2906,14921,"Hamm's Pawsome Dog Wash",1809 Columbine Ave,,PA,,LEHIGH,Bethlehem,16071,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/14921,2025-12-18 15:17:22,2025-12-18 15:17:22
2907,18891,Happy Paws of Macungie,5271 Spring Ridge Dr E.,,PA,,LEHIGH,,19025,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18891,2025-12-18 15:17:22,2025-12-18 15:17:22
2908,17447,Haus Vom Aries,2848 Allison Lane,,PA,,LEHIGH,South Whitehall,17583,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17447,2025-12-18 15:17:22,2025-12-18 15:17:22
2909,18332,Hounds Town - Allentown,2305 28th SW,,PA,,LEHIGH,,18467,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18332,2025-12-18 15:17:23,2025-12-18 15:17:23
2910,17840,"Hunter's Camp LLC",470 Business Park Lane,,PA,,LEHIGH,Allentown,17976,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17840,2025-12-18 15:17:23,2025-12-18 15:17:23
2911,1535,Jerelin Kennel,7976 Sassafras Road,,PA,,LEHIGH,Lynn,02548,Closed - Voluntarily,2017,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1535,2025-12-18 15:17:23,2025-12-18 15:17:23
2912,1536,K 9 Kampus Inc,1855 Folk Road,,PA,,LEHIGH,Weisenberg,02549,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1536,2025-12-18 15:17:24,2025-12-18 15:17:24
2913,18003,"KC's Poodle Adoption Corp.",3962 Chetnut Street,,PA,,LEHIGH,Upper Milford,18139,Closed - Voluntarily,2023,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18003,2025-12-18 15:17:24,2025-12-18 15:17:24
2914,18505,KM French Bulldogs,2736 Neffs Laurys Road,,PA,,LEHIGH,North Whitehall,18639,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18505,2025-12-18 15:17:24,2025-12-18 15:17:24
2915,3881,"Kountry Kennels, Inc",6028 Mountain Road,,PA,,LEHIGH,Heidelburg,05196,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3881,2025-12-18 15:17:25,2025-12-18 15:17:25
2916,4039,Leader of the Pack Canine Institute LLC,6346 Farm Bureau Road,,PA,,LEHIGH,Upper Macungie,05334,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/4039,2025-12-18 15:17:25,2025-12-18 15:17:25
2917,11661,Lehigh Valley Pet Expo,302 N. 17th Street,,PA,,LEHIGH,Allentown,12843,Closed - Voluntarily,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/11661,2025-12-18 15:17:25,2025-12-18 15:17:25
2918,2544,"Linda Ann's Greyhound Adoption, Inc.",1491 N 40th Street,,PA,,LEHIGH,South Whitehall,03768,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2544,2025-12-18 15:17:26,2025-12-18 15:17:26
2919,15164,"Logan's Heroes Animal Rescue Inc.",7404 Chestnut Hill Church Road,,PA,,LEHIGH,Lower Milford,16312,Closed - Voluntarily,2023,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15164,2025-12-18 15:17:26,2025-12-18 15:17:26
2920,11855,"Logan's Heroes Animal Rescue, Inc.",9411 Kings Highway,,PA,,LEHIGH,Lower Milford,13036,Open,2025,K4: 151-250 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/11855,2025-12-18 15:17:27,2025-12-18 15:17:27
2921,15303,Main Street Akitas,244 S Main Street,,PA,,LEHIGH,Coopersburg,16451,Open,2026,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15303,2025-12-18 15:17:27,2025-12-18 15:17:27
2922,1540,Longview Kennel,4550 Clover Hollow Road,,PA,,LEHIGH,Washington,02553,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1540,2025-12-18 15:17:27,2025-12-18 15:17:27
2923,15925,Maple Hills Veterinary Hospital,862 Kressler Road,,PA,,LEHIGH,Lower Macungie,17063,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15925,2025-12-18 15:17:28,2025-12-18 15:17:28
2924,17987,Midwest Veterinary Hospital dba/Hamilton Animal Care,6110 Hamilton Blvd.,,PA,,LEHIGH,Lower Macungie,18123,Closed - Voluntarily,2024,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17987,2025-12-18 15:17:28,2025-12-18 15:17:28
2925,1543,Muth Kennel,PO Box 40,,PA,,LEHIGH,Upper Macungie,02556,Closed - Voluntarily,2020,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1543,2025-12-18 15:17:29,2025-12-18 15:17:29
2926,17036,"Off Leash Dog Training Solutions, LLC",1044 N. Quebec Street,,PA,,LEHIGH,,17174,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17036,2025-12-18 15:17:29,2025-12-18 15:17:29
2927,18822,PA Caring Hearts Inc.,656 Yorkshire Dr,,PA,,LEHIGH,Upper Macungie,18956,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18822,2025-12-18 15:17:30,2025-12-18 15:17:30
2928,16015,"PA Caring Hearts, Inc",6294 Memorial Road,,PA,,LEHIGH,Heidelburg,17152,Closed - Voluntarily,2024,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/16015,2025-12-18 15:17:30,2025-12-18 15:17:30
2929,15223,"Old Reliable Enterprises, LLC / Queen of the Valley Farm: A Pet Resort",6702 Vera Cruz Road South,,PA,,LEHIGH,,16371,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15223,2025-12-18 15:17:30,2025-12-18 15:17:30
2930,2867,Peaceable Kingdom,1049 MacArthur Rd,,PA,,LEHIGH,Whitehall,04131,Open,2026,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2867,2025-12-18 15:17:31,2025-12-18 15:17:31
2931,12928,Paws 2 Freedom,7221 Borman Rd.,,PA,,LEHIGH,Lynn,14096,Closed - Voluntarily,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/12928,2025-12-18 15:17:31,2025-12-18 15:17:31
2932,15604,Pet Valu 5151,1091 Mill Creek Road,,PA,,LEHIGH,,16748,Closed - Voluntarily,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15604,2025-12-18 15:17:31,2025-12-18 15:17:31
2933,11780,Pet Supplies Plus #9026,2433 MacArthur Road,,PA,,LEHIGH,,12962,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/11780,2025-12-18 15:17:31,2025-12-18 15:17:31
2934,4991,Petco #729,3300 Lehigh St,,PA,,LEHIGH,,06255,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/4991,2025-12-18 15:17:32,2025-12-18 15:17:32
2935,15580,Pet Valu 5161,3026 W Tilghman St,,PA,,LEHIGH,,16724,Closed - Voluntarily,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15580,2025-12-18 15:17:32,2025-12-18 15:17:32
2936,4999,Petco #1845,2621 Macarthur Rd,,PA,,LEHIGH,,06263,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/4999,2025-12-18 15:17:32,2025-12-18 15:17:32
2937,6076,PETCO Animal Supplies Stores Inc #2852,4632 Broadway,,PA,,LEHIGH,,07317,Closed - Voluntarily,2018,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/6076,2025-12-18 15:17:32,2025-12-18 15:17:32
2938,2613,PetSmart Inc #1222,2180 MacArthur Road,,PA,,LEHIGH,,03847,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2613,2025-12-18 15:17:33,2025-12-18 15:17:33
2939,8860,"Petsmart, Inc # 2328",2102 W. Union Blvd,,PA,,LEHIGH,,10065,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/8860,2025-12-18 15:17:34,2025-12-18 15:17:34
2940,15012,Petsmart Inc #2431,707 W. Krocks Rd,,PA,,LEHIGH,Allentown,16162,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15012,2025-12-18 15:17:34,2025-12-18 15:17:34
2941,5020,Priority Dog,5890 Kistler Road,,PA,,LEHIGH,Heidelberg Twp,06283,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5020,2025-12-18 15:17:34,2025-12-18 15:17:34
2942,17616,Pygmy Giants Animal Rescue,6733 Madison Street,,PA,,LEHIGH,Lynn,17752,Closed - Voluntarily,2023,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17616,2025-12-18 15:17:34,2025-12-18 15:17:34
2943,18769,Scarlet Heart Sanctuary,7005 Herber Rd.,,PA,,LEHIGH,Lowhill,18903,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18769,2025-12-18 15:17:34,2025-12-18 15:17:34
2944,7490,Slatington Borough Kennel,900 Railroad Street,,PA,,LEHIGH,Slatington,08703,Open,2026,MH: Municipal Holding Pen,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7490,2025-12-18 15:17:35,2025-12-18 15:17:35
2945,15662,Stone Run Standard Poodles,101 Race Street,,PA,,LEHIGH,Upper Macungie,16805,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15662,2025-12-18 15:17:35,2025-12-18 15:17:35
2946,17360,Southern Loon Retrievers LLC,1758 Pinewind Dr.,,PA,,LEHIGH,Lower Macungie,17498,Closed - Voluntarily,2021,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17360,2025-12-18 15:17:35,2025-12-18 15:17:35
2947,1548,Tahari Kennels,6082 Hausman Road,,PA,,LEHIGH,Heidelberg,02561,Closed - Voluntarily,2023,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1548,2025-12-18 15:17:35,2025-12-18 15:17:35
2948,3197,Tall Tails Training and Boarding,3343 Friedens Road,,PA,,LEHIGH,Washington,04514,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3197,2025-12-18 15:17:35,2025-12-18 15:17:35
2949,1539,The Lehigh Valley Humane Society & Vet Clinic,640 Dixon Street,,PA,,LEHIGH,Allentown,02552,Open,2025,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1539,2025-12-18 15:17:36,2025-12-18 15:17:36
2950,3121,The Puppy Palace,910 14th Ave,,PA,,LEHIGH,Bethlehem,04427,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3121,2025-12-18 15:17:37,2025-12-18 15:17:37
2951,3011,The Pet Shop,Whitehall Mall  MacArthur Road,,PA,,LEHIGH,Whitehall,04300,Closed - Voluntarily,2023,K6: 501 or more dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3011,2025-12-18 15:17:37,2025-12-18 15:17:37
2952,7132,"The Sanctuary at Haafsville, Inc",901 Nestle Way,,PA,,LEHIGH,Upper Macungie,08356,Open,2026,K5: 251-500 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7132,2025-12-18 15:17:37,2025-12-18 15:17:37
2953,4943,THOR -KOURT LLC,1967 Flint Hill Rd,,PA,,LEHIGH,Upper Saucon,06208,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/4943,2025-12-18 15:17:37,2025-12-18 15:17:37
2954,18063,VetCor of Pennsylvania LLC d/b/a Maple Hills Veterinary Hospital,862 Kressler Road,,PA,,LEHIGH,Lower Macungie,18198,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18063,2025-12-18 15:17:38,2025-12-18 15:17:38
2955,17692,Twisted Leash,1920 Church View Rd.,,PA,,LEHIGH,Lower Milford,17828,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17692,2025-12-18 15:17:38,2025-12-18 15:17:38
2956,1552,Yon-Dell,1847 Flint Hill Road,,PA,,LEHIGH,Upper Saucon,02565,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1552,2025-12-18 15:17:38,2025-12-18 15:17:38
2957,3880,VCA East Penn Animal Hospital,1020 Chestnut Street,,PA,,LEHIGH,,05195,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3880,2025-12-18 15:17:38,2025-12-18 15:17:38
2958,10118,Awesome Pawz,1334 North Church St.,,PA,,LUZERNE,Hazle,11310,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10118,2025-12-18 15:17:39,2025-12-18 15:17:39
2959,18470,Bark. Sniff. Play! LLC,3700 PA 118,,PA,,LUZERNE,Dallas,18605,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18470,2025-12-18 15:17:39,2025-12-18 15:17:39
2960,3725,Blue Chip Farm Animal Refuge,974 Lockville Rd,,PA,,LUZERNE,Franklin,05046,Open,2026,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3725,2025-12-18 15:17:39,2025-12-18 15:17:39
2961,10355,Bonnies Grooming Gallery,380 New Grove St,,PA,,LUZERNE,,11546,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10355,2025-12-18 15:17:39,2025-12-18 15:17:39
2962,15534,Brookside Pups & Stuff LLC,1069 North Church St,,PA,,LUZERNE,Hazle Twp.,16678,Open,2025,K3: 101-150 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15534,2025-12-18 15:17:40,2025-12-18 15:17:40
2963,17752,Brookside Pups & Stuff LLC,695 Kidder Street,,PA,,LUZERNE,Wilkes Barre,17888,Open,2025,K4: 151-250 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17752,2025-12-18 15:17:40,2025-12-18 15:17:40
2964,7560,Brookside Pups and Stuff,832 Sans Souci Pkwy,,PA,,LUZERNE,Hanover,08772,Closed - Voluntarily,2019,K4: 151-250 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7560,2025-12-18 15:17:40,2025-12-18 15:17:40
2965,1557,Cheramar Kennel,247 Hill Top Drive,,PA,,LUZERNE,Black Creek,02570,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1557,2025-12-18 15:17:41,2025-12-18 15:17:41
2966,1578,C & J Blood Hounds,27 Range Rd,,PA,,LUZERNE,Union,02591,Closed - Voluntarily,2024,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1578,2025-12-18 15:17:41,2025-12-18 15:17:41
2967,15726,Corsair Cove Kennel,720 S Prospect St,,PA,,LUZERNE,Nanticoke,16867,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15726,2025-12-18 15:17:41,2025-12-18 15:17:41
2968,1558,Country Comforts Boarding,307 South Old Turnpike Road,,PA,,LUZERNE,Butler,02571,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1558,2025-12-18 15:17:41,2025-12-18 15:17:41
2969,2621,Country Kennels,2 Tall Pine Trail,,PA,,LUZERNE,Dorrance,03855,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2621,2025-12-18 15:17:41,2025-12-18 15:17:41
2970,17396,"Craig's Kennel",1828 Wyoming Avenue,,PA,,LUZERNE,Forty Fort,17532,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17396,2025-12-18 15:17:42,2025-12-18 15:17:42
2971,15809,Dark Trail Redbones,860 Swamp Road,,PA,,LUZERNE,,16948,Closed - Voluntarily,2023,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15809,2025-12-18 15:17:42,2025-12-18 15:17:42
2972,15503,De Soleil Labradors,235 Forest Hills Acres Rear,,PA,,LUZERNE,Hazel,16647,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15503,2025-12-18 15:17:42,2025-12-18 15:17:42
